Aux out [V]	Aux in [V]	Aux out [V]	PDH out [a.u.]
-2.5813E-1	3.2007E-1	-2.5813E-1	-1.3760E+3
-2.5813E-1	3.2007E-1	-2.5813E-1	-1.4080E+3
-2.5801E-1	3.2080E-1	-2.5801E-1	-1.3270E+3
-2.5789E-1	3.2080E-1	-2.5789E-1	-1.1410E+3
-2.5777E-1	3.2227E-1	-2.5777E-1	-1.2280E+3
-2.5765E-1	3.2202E-1	-2.5765E-1	-1.3140E+3
-2.5752E-1	3.2397E-1	-2.5752E-1	-1.0860E+3
-2.5740E-1	3.2227E-1	-2.5740E-1	-6.1600E+2
-2.5728E-1	3.2349E-1	-2.5728E-1	-3.7300E+2
-2.5728E-1	3.2495E-1	-2.5728E-1	-8.6300E+2
-2.5716E-1	3.2471E-1	-2.5716E-1	-1.2010E+3
-2.5703E-1	3.2666E-1	-2.5703E-1	-3.4700E+2
-2.5691E-1	3.2593E-1	-2.5691E-1	-5.8200E+2
-2.5679E-1	3.2813E-1	-2.5679E-1	-1.3720E+3
-2.5667E-1	3.2861E-1	-2.5667E-1	-9.8300E+2
-2.5655E-1	3.2886E-1	-2.5655E-1	-1.4600E+3
-2.5655E-1	3.2935E-1	-2.5655E-1	-1.1620E+3
-2.5642E-1	3.3154E-1	-2.5642E-1	-1.4510E+3
-2.5630E-1	3.3008E-1	-2.5630E-1	-9.7400E+2
-2.5618E-1	3.3203E-1	-2.5618E-1	-1.0080E+3
-2.5606E-1	3.3252E-1	-2.5606E-1	-7.1900E+2
-2.5594E-1	3.3179E-1	-2.5594E-1	-8.4600E+2
-2.5581E-1	3.3081E-1	-2.5581E-1	-9.7000E+2
-2.5569E-1	3.3179E-1	-2.5569E-1	-1.1570E+3
-2.5569E-1	3.3496E-1	-2.5569E-1	-1.0500E+3
-2.5557E-1	3.3325E-1	-2.5557E-1	-8.3700E+2
-2.5545E-1	3.3618E-1	-2.5545E-1	-1.2860E+3
-2.5533E-1	3.3594E-1	-2.5533E-1	-1.1050E+3
-2.5520E-1	3.3740E-1	-2.5520E-1	-6.8900E+2
-2.5508E-1	3.3862E-1	-2.5508E-1	-9.1900E+2
-2.5496E-1	3.4009E-1	-2.5496E-1	-1.3650E+3
-2.5496E-1	3.4009E-1	-2.5496E-1	-9.6400E+2
-2.5484E-1	3.4131E-1	-2.5484E-1	-1.3540E+3
-2.5472E-1	3.4253E-1	-2.5472E-1	-1.2320E+3
-2.5459E-1	3.3984E-1	-2.5459E-1	-8.9900E+2
-2.5447E-1	3.4277E-1	-2.5447E-1	-1.0230E+3
-2.5435E-1	3.4033E-1	-2.5435E-1	-1.4760E+3
-2.5423E-1	3.4229E-1	-2.5423E-1	-1.5780E+3
-2.5410E-1	3.4326E-1	-2.5410E-1	-1.1840E+3
-2.5410E-1	3.4424E-1	-2.5410E-1	-1.0900E+3
-2.5398E-1	3.4326E-1	-2.5398E-1	-1.2670E+3
-2.5386E-1	3.4668E-1	-2.5386E-1	-1.4940E+3
-2.5374E-1	3.4741E-1	-2.5374E-1	-1.0140E+3
-2.5362E-1	3.4692E-1	-2.5362E-1	-1.1270E+3
-2.5349E-1	3.5010E-1	-2.5349E-1	-1.4100E+3
-2.5337E-1	3.4888E-1	-2.5337E-1	-1.0540E+3
-2.5337E-1	3.5010E-1	-2.5337E-1	-7.5100E+2
-2.5325E-1	3.5034E-1	-2.5325E-1	-1.2250E+3
-2.5313E-1	3.5083E-1	-2.5313E-1	-9.1200E+2
-2.5301E-1	3.5327E-1	-2.5301E-1	-9.3500E+2
-2.5288E-1	3.5376E-1	-2.5288E-1	-1.2270E+3
-2.5276E-1	3.5205E-1	-2.5276E-1	-1.3880E+3
-2.5264E-1	3.5229E-1	-2.5264E-1	-9.3500E+2
-2.5264E-1	3.5425E-1	-2.5264E-1	-1.1200E+3
-2.5252E-1	3.5352E-1	-2.5252E-1	-1.7140E+3
-2.5240E-1	3.5400E-1	-2.5240E-1	-7.9900E+2
-2.5227E-1	3.5669E-1	-2.5227E-1	-1.0370E+3
-2.5215E-1	3.5742E-1	-2.5215E-1	-1.2300E+3
-2.5203E-1	3.5791E-1	-2.5203E-1	-9.7300E+2
-2.5191E-1	3.5889E-1	-2.5191E-1	-1.6760E+3
-2.5179E-1	3.5840E-1	-2.5179E-1	-1.0820E+3
-2.5179E-1	3.6011E-1	-2.5179E-1	-1.0400E+3
-2.5166E-1	3.6206E-1	-2.5166E-1	-1.3180E+3
-2.5154E-1	3.6182E-1	-2.5154E-1	-1.0100E+3
-2.5142E-1	3.6353E-1	-2.5142E-1	-1.0760E+3
-2.5130E-1	3.6450E-1	-2.5130E-1	-1.5430E+3
-2.5117E-1	3.6450E-1	-2.5117E-1	-1.2770E+3
-2.5105E-1	3.6499E-1	-2.5105E-1	-1.0300E+3
-2.5093E-1	3.6694E-1	-2.5093E-1	-1.0080E+3
-2.5093E-1	3.6548E-1	-2.5093E-1	-1.2690E+3
-2.5081E-1	3.6743E-1	-2.5081E-1	-1.2970E+3
-2.5069E-1	3.6694E-1	-2.5069E-1	-1.3610E+3
-2.5056E-1	3.6646E-1	-2.5056E-1	-1.1860E+3
-2.5044E-1	3.6914E-1	-2.5044E-1	-1.6640E+3
-2.5032E-1	3.6963E-1	-2.5032E-1	-1.3650E+3
-2.5020E-1	3.6963E-1	-2.5020E-1	-1.0410E+3
-2.5008E-1	3.7256E-1	-2.5008E-1	-1.1440E+3
-2.5008E-1	3.7231E-1	-2.5008E-1	-1.2230E+3
-2.4995E-1	3.7158E-1	-2.4995E-1	-1.2650E+3
-2.4983E-1	3.7500E-1	-2.4983E-1	-1.0990E+3
-2.4971E-1	3.7573E-1	-2.4971E-1	-1.1340E+3
-2.4959E-1	3.7451E-1	-2.4959E-1	-1.1630E+3
-2.4947E-1	3.7769E-1	-2.4947E-1	-9.1100E+2
-2.4934E-1	3.7915E-1	-2.4934E-1	-1.2960E+3
-2.4934E-1	3.7744E-1	-2.4934E-1	-7.9100E+2
-2.4922E-1	3.8013E-1	-2.4922E-1	-5.9100E+2
-2.4910E-1	3.7915E-1	-2.4910E-1	-1.4990E+3
-2.4898E-1	3.8086E-1	-2.4898E-1	-8.7900E+2
-2.4886E-1	3.8037E-1	-2.4886E-1	-1.3760E+3
-2.4873E-1	3.8232E-1	-2.4873E-1	-1.3680E+3
-2.4861E-1	3.8184E-1	-2.4861E-1	-1.4470E+3
-2.4849E-1	3.8501E-1	-2.4849E-1	-1.4630E+3
-2.4849E-1	3.8354E-1	-2.4849E-1	-1.4760E+3
-2.4837E-1	3.8501E-1	-2.4837E-1	-1.2760E+3
-2.4825E-1	3.8696E-1	-2.4825E-1	-1.2080E+3
-2.4812E-1	3.8599E-1	-2.4812E-1	-1.1480E+3
-2.4800E-1	3.8843E-1	-2.4800E-1	-1.3100E+3
-2.4788E-1	3.8940E-1	-2.4788E-1	-9.1000E+2
-2.4776E-1	3.9209E-1	-2.4776E-1	-9.6600E+2
-2.4776E-1	3.9014E-1	-2.4776E-1	-7.8600E+2
-2.4763E-1	3.9282E-1	-2.4763E-1	-1.3050E+3
-2.4751E-1	3.9185E-1	-2.4751E-1	-1.1120E+3
-2.4739E-1	3.9478E-1	-2.4739E-1	-1.4180E+3
-2.4727E-1	3.9502E-1	-2.4727E-1	-1.4360E+3
-2.4715E-1	3.9551E-1	-2.4715E-1	-1.8180E+3
-2.4702E-1	3.9624E-1	-2.4702E-1	-2.0000E+3
-2.4690E-1	3.9722E-1	-2.4690E-1	-1.3050E+3
-2.4690E-1	3.9600E-1	-2.4690E-1	-1.7180E+3
-2.4678E-1	3.9746E-1	-2.4678E-1	-1.4070E+3
-2.4666E-1	3.9844E-1	-2.4666E-1	-1.2280E+3
-2.4654E-1	3.9868E-1	-2.4654E-1	-4.1300E+2
-2.4641E-1	3.9819E-1	-2.4641E-1	-1.7350E+3
-2.4629E-1	4.0137E-1	-2.4629E-1	-1.5400E+3
-2.4617E-1	4.0088E-1	-2.4617E-1	-1.3160E+3
-2.4617E-1	4.0210E-1	-2.4617E-1	-1.2980E+3
-2.4605E-1	4.0503E-1	-2.4605E-1	-1.3530E+3
-2.4593E-1	4.0332E-1	-2.4593E-1	-1.2700E+3
-2.4580E-1	4.0625E-1	-2.4580E-1	-7.4600E+2
-2.4568E-1	4.0674E-1	-2.4568E-1	-1.2290E+3
-2.4556E-1	4.0771E-1	-2.4556E-1	-1.0010E+3
-2.4544E-1	4.0991E-1	-2.4544E-1	-1.4230E+3
-2.4532E-1	4.0967E-1	-2.4532E-1	-1.4560E+3
-2.4532E-1	4.1040E-1	-2.4532E-1	-1.1850E+3
-2.4519E-1	4.1260E-1	-2.4519E-1	-9.4600E+2
-2.4507E-1	4.1284E-1	-2.4507E-1	-8.3200E+2
-2.4495E-1	4.1113E-1	-2.4495E-1	-1.0970E+3
-2.4483E-1	4.1235E-1	-2.4483E-1	-1.4080E+3
-2.4470E-1	4.1309E-1	-2.4470E-1	-1.2480E+3
-2.4458E-1	4.1528E-1	-2.4458E-1	-1.3700E+3
-2.4446E-1	4.1724E-1	-2.4446E-1	-1.2900E+3
-2.4446E-1	4.1504E-1	-2.4446E-1	-1.1770E+3
-2.4434E-1	4.1724E-1	-2.4434E-1	-1.2520E+3
-2.4422E-1	4.1846E-1	-2.4422E-1	-9.6600E+2
-2.4409E-1	4.1846E-1	-2.4409E-1	-8.2900E+2
-2.4397E-1	4.2114E-1	-2.4397E-1	-1.4710E+3
-2.4385E-1	4.2407E-1	-2.4385E-1	-1.9450E+3
-2.4373E-1	4.2407E-1	-2.4373E-1	-1.5490E+3
-2.4361E-1	4.2505E-1	-2.4361E-1	-1.8810E+3
-2.4361E-1	4.2578E-1	-2.4361E-1	-1.3450E+3
-2.4348E-1	4.2432E-1	-2.4348E-1	-1.6310E+3
-2.4336E-1	4.2578E-1	-2.4336E-1	-2.2030E+3
-2.4324E-1	4.2578E-1	-2.4324E-1	-8.0600E+2
-2.4312E-1	4.2847E-1	-2.4312E-1	-6.4200E+2
-2.4300E-1	4.2944E-1	-2.4300E-1	-1.4360E+3
-2.4287E-1	4.2871E-1	-2.4287E-1	-1.6270E+3
-2.4287E-1	4.2896E-1	-2.4287E-1	-1.2380E+3
-2.4275E-1	4.2944E-1	-2.4275E-1	-1.2660E+3
-2.4263E-1	4.3359E-1	-2.4263E-1	-1.1380E+3
-2.4251E-1	4.3091E-1	-2.4251E-1	-7.4400E+2
-2.4239E-1	4.3213E-1	-2.4239E-1	-1.3780E+3
-2.4226E-1	4.3579E-1	-2.4226E-1	-1.3410E+3
-2.4214E-1	4.3628E-1	-2.4214E-1	-1.6920E+3
-2.4202E-1	4.3628E-1	-2.4202E-1	-1.3410E+3
-2.4202E-1	4.3652E-1	-2.4202E-1	-1.4540E+3
-2.4190E-1	4.3774E-1	-2.4190E-1	-1.3450E+3
-2.4178E-1	4.3774E-1	-2.4178E-1	-1.6940E+3
-2.4165E-1	4.3970E-1	-2.4165E-1	-1.8630E+3
-2.4153E-1	4.4043E-1	-2.4153E-1	-1.7940E+3
-2.4141E-1	4.4067E-1	-2.4141E-1	-2.1360E+3
-2.4129E-1	4.4092E-1	-2.4129E-1	-1.5610E+3
-2.4129E-1	4.4458E-1	-2.4129E-1	-9.9500E+2
-2.4116E-1	4.4556E-1	-2.4116E-1	-1.5230E+3
-2.4104E-1	4.4629E-1	-2.4104E-1	-1.6070E+3
-2.4092E-1	4.4287E-1	-2.4092E-1	-1.8620E+3
-2.4080E-1	4.4604E-1	-2.4080E-1	-1.4000E+3
-2.4068E-1	4.4702E-1	-2.4068E-1	-7.3200E+2
-2.4055E-1	4.4678E-1	-2.4055E-1	-1.2700E+3
-2.4055E-1	4.5044E-1	-2.4055E-1	-1.2040E+3
-2.4043E-1	4.4971E-1	-2.4043E-1	-2.0780E+3
-2.4031E-1	4.4995E-1	-2.4031E-1	-1.3120E+3
-2.4019E-1	4.5313E-1	-2.4019E-1	-1.5810E+3
-2.4007E-1	4.5166E-1	-2.4007E-1	-9.3700E+2
-2.3994E-1	4.5386E-1	-2.3994E-1	-1.3760E+3
-2.3982E-1	4.5654E-1	-2.3982E-1	-1.1460E+3
-2.3970E-1	4.5630E-1	-2.3970E-1	-1.7850E+3
-2.3970E-1	4.5728E-1	-2.3970E-1	-1.4980E+3
-2.3958E-1	4.5703E-1	-2.3958E-1	-1.5030E+3
-2.3946E-1	4.5898E-1	-2.3946E-1	-1.5830E+3
-2.3933E-1	4.5947E-1	-2.3933E-1	-1.0330E+3
-2.3921E-1	4.6094E-1	-2.3921E-1	-1.8440E+3
-2.3909E-1	4.6216E-1	-2.3909E-1	-1.6130E+3
-2.3897E-1	4.6143E-1	-2.3897E-1	-1.5100E+3
-2.3897E-1	4.6338E-1	-2.3897E-1	-1.5200E+3
-2.3885E-1	4.6484E-1	-2.3885E-1	-1.5940E+3
-2.3872E-1	4.6387E-1	-2.3872E-1	-1.2100E+3
-2.3860E-1	4.6655E-1	-2.3860E-1	-1.2560E+3
-2.3848E-1	4.6582E-1	-2.3848E-1	-1.8870E+3
-2.3836E-1	4.6777E-1	-2.3836E-1	-1.3370E+3
-2.3823E-1	4.6899E-1	-2.3823E-1	-1.5950E+3
-2.3811E-1	4.6997E-1	-2.3811E-1	-1.0330E+3
-2.3811E-1	4.7119E-1	-2.3811E-1	-7.0600E+2
