Aux out [V]	Aux in [V]	Aux out [V]	PDH out [a.u.]
5.6662E-1	7.8296E-1	5.6662E-1	-5.2700E+2
5.6675E-1	7.8247E-1	5.6675E-1	-9.3600E+2
5.6699E-1	7.8418E-1	5.6699E-1	-1.6080E+3
5.6711E-1	7.8271E-1	5.6711E-1	-8.6200E+2
5.6723E-1	7.8247E-1	5.6723E-1	-6.3800E+2
5.6736E-1	7.8540E-1	5.6736E-1	-1.1470E+3
5.6748E-1	7.8442E-1	5.6748E-1	-4.5600E+2
5.6772E-1	7.8418E-1	5.6772E-1	-7.0400E+2
5.6784E-1	7.8491E-1	5.6784E-1	-1.0570E+3
5.6797E-1	7.8442E-1	5.6797E-1	-2.9600E+2
5.6809E-1	7.8418E-1	5.6809E-1	-3.7000E+2
5.6821E-1	7.8442E-1	5.6821E-1	-5.2000E+2
5.6846E-1	7.8491E-1	5.6846E-1	-5.9800E+2
5.6858E-1	7.8589E-1	5.6858E-1	-7.9400E+2
5.6870E-1	7.8638E-1	5.6870E-1	-8.9300E+2
5.6882E-1	7.8589E-1	5.6882E-1	-3.5200E+2
5.6894E-1	7.8687E-1	5.6894E-1	-6.0200E+2
5.6919E-1	7.8857E-1	5.6919E-1	-1.1020E+3
5.6931E-1	7.8662E-1	5.6931E-1	-5.1400E+2
5.6943E-1	7.8882E-1	5.6943E-1	-3.6100E+2
5.6955E-1	7.8833E-1	5.6955E-1	-6.3100E+2
5.6968E-1	7.8760E-1	5.6968E-1	-7.0000E+2
5.6992E-1	7.8906E-1	5.6992E-1	-1.0370E+3
5.7004E-1	7.8979E-1	5.7004E-1	-7.6000E+2
5.7016E-1	7.8931E-1	5.7016E-1	-8.9300E+2
5.7029E-1	7.8931E-1	5.7029E-1	-6.1100E+2
5.7041E-1	7.8833E-1	5.7041E-1	-4.1000E+2
5.7065E-1	7.8882E-1	5.7065E-1	-7.7000E+1
5.7077E-1	7.8931E-1	5.7077E-1	-3.8300E+2
5.7090E-1	7.8931E-1	5.7090E-1	-5.4200E+2
5.7102E-1	7.8955E-1	5.7102E-1	-3.8100E+2
5.7114E-1	7.9102E-1	5.7114E-1	-1.0480E+3
5.7138E-1	7.9028E-1	5.7138E-1	-3.6500E+2
5.7151E-1	7.8931E-1	5.7151E-1	-6.3800E+2
5.7163E-1	7.8955E-1	5.7163E-1	-4.9600E+2
5.7175E-1	7.9150E-1	5.7175E-1	-8.8600E+2
5.7187E-1	7.8882E-1	5.7187E-1	-3.2500E+2
5.7200E-1	7.9199E-1	5.7200E-1	-4.4100E+2
5.7224E-1	7.9175E-1	5.7224E-1	-5.9600E+2
5.7236E-1	7.9248E-1	5.7236E-1	-5.0900E+2
5.7248E-1	7.9346E-1	5.7248E-1	-2.3200E+2
5.7261E-1	7.9224E-1	5.7261E-1	-1.1060E+3
5.7273E-1	7.9248E-1	5.7273E-1	-5.4200E+2
5.7297E-1	7.9346E-1	5.7297E-1	-1.0530E+3
5.7309E-1	7.9468E-1	5.7309E-1	-9.1900E+2
5.7322E-1	7.9468E-1	5.7322E-1	-5.6700E+2
5.7334E-1	7.9370E-1	5.7334E-1	-7.0700E+2
5.7346E-1	7.9419E-1	5.7346E-1	-6.3100E+2
5.7370E-1	7.9370E-1	5.7370E-1	-9.4200E+2
5.7383E-1	7.9272E-1	5.7383E-1	-4.1600E+2
5.7395E-1	7.9492E-1	5.7395E-1	-1.2500E+2
5.7407E-1	7.9443E-1	5.7407E-1	-8.2000E+2
5.7419E-1	7.9590E-1	5.7419E-1	-7.6000E+2
5.7444E-1	7.9590E-1	5.7444E-1	-1.3640E+3
5.7456E-1	7.9541E-1	5.7456E-1	-8.8400E+2
5.7468E-1	7.9688E-1	5.7468E-1	-5.5800E+2
5.7480E-1	7.9785E-1	5.7480E-1	-4.4800E+2
5.7493E-1	7.9785E-1	5.7493E-1	-8.5300E+2
5.7517E-1	7.9736E-1	5.7517E-1	-5.0000E+2
5.7529E-1	7.9712E-1	5.7529E-1	-1.0020E+3
5.7541E-1	7.9736E-1	5.7541E-1	-6.8200E+2
5.7554E-1	7.9834E-1	5.7554E-1	-9.7100E+2
5.7566E-1	7.9663E-1	5.7566E-1	-1.2750E+3
5.7590E-1	7.9883E-1	5.7590E-1	-8.1600E+2
5.7602E-1	7.9956E-1	5.7602E-1	1.0700E+2
5.7615E-1	7.9883E-1	5.7615E-1	-4.3800E+2
5.7627E-1	7.9736E-1	5.7627E-1	-1.0260E+3
5.7639E-1	8.0127E-1	5.7639E-1	-5.3800E+2
5.7663E-1	7.9834E-1	5.7663E-1	-7.8200E+2
5.7676E-1	8.0078E-1	5.7676E-1	-6.6000E+2
5.7688E-1	8.0005E-1	5.7688E-1	-1.3700E+2
5.7700E-1	8.0103E-1	5.7700E-1	-3.1800E+2
5.7712E-1	8.0005E-1	5.7712E-1	-5.3200E+2
5.7737E-1	8.0103E-1	5.7737E-1	-8.1700E+2
5.7749E-1	8.0176E-1	5.7749E-1	-8.5500E+2
5.7761E-1	7.9980E-1	5.7761E-1	-3.0500E+2
5.7773E-1	8.0200E-1	5.7773E-1	-6.1800E+2
5.7786E-1	8.0151E-1	5.7786E-1	-9.7700E+2
5.7810E-1	8.0103E-1	5.7810E-1	-7.4700E+2
5.7822E-1	8.0225E-1	5.7822E-1	-9.7300E+2
5.7834E-1	8.0249E-1	5.7834E-1	-7.5700E+2
5.7847E-1	8.0249E-1	5.7847E-1	-1.0420E+3
5.7859E-1	8.0249E-1	5.7859E-1	-7.2100E+2
5.7883E-1	8.0347E-1	5.7883E-1	-3.6500E+2
5.7895E-1	8.0298E-1	5.7895E-1	-5.2900E+2
5.7908E-1	8.0371E-1	5.7908E-1	3.0000E+2
5.7920E-1	8.0298E-1	5.7920E-1	-1.1370E+3
5.7932E-1	8.0347E-1	5.7932E-1	-1.2210E+3
5.7956E-1	8.0518E-1	5.7956E-1	-1.0050E+3
5.7969E-1	8.0347E-1	5.7969E-1	-3.0700E+2
5.7981E-1	8.0640E-1	5.7981E-1	-3.8500E+2
5.7993E-1	8.0566E-1	5.7993E-1	-8.9900E+2
5.8005E-1	8.0493E-1	5.8005E-1	-6.4000E+2
5.8030E-1	8.0542E-1	5.8030E-1	-1.3020E+3
5.8042E-1	8.0420E-1	5.8042E-1	-8.6800E+2
5.8054E-1	8.0615E-1	5.8054E-1	-7.7300E+2
5.8066E-1	8.0518E-1	5.8066E-1	-2.2700E+2
5.8078E-1	8.0542E-1	5.8078E-1	-7.9600E+2
5.8103E-1	8.0469E-1	5.8103E-1	-4.4300E+2
5.8115E-1	8.0713E-1	5.8115E-1	-3.2100E+2
5.8127E-1	8.0737E-1	5.8127E-1	-1.0500E+3
5.8140E-1	8.0615E-1	5.8140E-1	-5.6700E+2
5.8152E-1	8.0762E-1	5.8152E-1	1.5000E+1
5.8176E-1	8.0737E-1	5.8176E-1	-5.9300E+2
5.8188E-1	8.0566E-1	5.8188E-1	-7.0000E+1
5.8201E-1	8.0713E-1	5.8201E-1	-1.2500E+2
5.8213E-1	8.0908E-1	5.8213E-1	-5.4700E+2
5.8225E-1	8.0737E-1	5.8225E-1	-6.0700E+2
5.8249E-1	8.0859E-1	5.8249E-1	-7.4200E+2
5.8262E-1	8.0688E-1	5.8262E-1	-7.1600E+2
5.8274E-1	8.0640E-1	5.8274E-1	-8.3800E+2
5.8286E-1	8.0957E-1	5.8286E-1	-8.6400E+2
5.8298E-1	8.0737E-1	5.8298E-1	-7.7800E+2
5.8310E-1	8.0884E-1	5.8310E-1	-8.4000E+1
5.8335E-1	8.1104E-1	5.8335E-1	-7.6600E+2
5.8347E-1	8.1152E-1	5.8347E-1	-6.7100E+2
5.8359E-1	8.0811E-1	5.8359E-1	-3.8900E+2
5.8371E-1	8.1177E-1	5.8371E-1	-4.3600E+2
5.8384E-1	8.1055E-1	5.8384E-1	-7.9600E+2
5.8408E-1	8.1006E-1	5.8408E-1	-6.7600E+2
5.8420E-1	8.1030E-1	5.8420E-1	-4.8700E+2
5.8433E-1	8.1128E-1	5.8433E-1	-6.6200E+2
5.8445E-1	8.1006E-1	5.8445E-1	-8.7100E+2
5.8457E-1	8.1250E-1	5.8457E-1	-5.6300E+2
5.8481E-1	8.1226E-1	5.8481E-1	-8.9300E+2
5.8494E-1	8.1226E-1	5.8494E-1	-8.8400E+2
5.8506E-1	8.1226E-1	5.8506E-1	-8.9500E+2
5.8518E-1	8.1201E-1	5.8518E-1	-9.3800E+2
5.8530E-1	8.1079E-1	5.8530E-1	-5.7100E+2
5.8555E-1	8.1274E-1	5.8555E-1	-8.7500E+2
5.8567E-1	8.1396E-1	5.8567E-1	-6.1300E+2
5.8579E-1	8.1372E-1	5.8579E-1	-7.5100E+2
5.8591E-1	8.1641E-1	5.8591E-1	-8.9500E+2
5.8603E-1	8.1250E-1	5.8603E-1	-6.6600E+2
5.8628E-1	8.1421E-1	5.8628E-1	-5.9100E+2
5.8640E-1	8.1323E-1	5.8640E-1	3.4000E+1
5.8652E-1	8.1470E-1	5.8652E-1	1.3400E+2
5.8664E-1	8.1543E-1	5.8664E-1	-7.6200E+2
5.8677E-1	8.1372E-1	5.8677E-1	-3.4900E+2
5.8701E-1	8.1445E-1	5.8701E-1	-3.7200E+2
5.8713E-1	8.1592E-1	5.8713E-1	-5.9600E+2
5.8726E-1	8.1689E-1	5.8726E-1	-1.7400E+2
5.8738E-1	8.1592E-1	5.8738E-1	-6.6800E+2
5.8750E-1	8.1592E-1	5.8750E-1	2.1700E+2
5.8762E-1	8.1665E-1	5.8762E-1	-7.6200E+2
5.8787E-1	8.1519E-1	5.8787E-1	-9.0200E+2
5.8799E-1	8.1641E-1	5.8799E-1	-6.4000E+2
